course_name,lecture_name,review_rating,review_comment
"Machine Learning in Excel","First Regression in Excel",5,excellent
"Machine Learning in Excel","First Regression in Excel",5,-
"Machine Learning in Excel","First Regression in Excel",5,"So easy to follow along. "
"Machine Learning in Excel","First Regression in Excel",5,Amazing
"Machine Learning in Excel","First Regression in Excel",5,"Thanks for making everything look simple. This is great."
"Machine Learning in Excel","Azure Assignment",5,"Nice course that provides solid ML foundation in an easy to use and straight way"
"Machine Learning in Excel","First Regression in Excel",5,Excellent!
"Machine Learning in Excel","First Regression in Excel",5,interesting
"Machine Learning in Excel","Azure Assignment",5,"Good explanation for Machine Learning using Excel. It is a great starting point to the field especially for one who has less experience in coding."
"Machine Learning in Excel","First Regression in Excel",4,
"Machine Learning in Excel","First Regression in Excel",4,"Awesome and getting wider knowledge "
"Machine Learning in Excel","Practical Example (part 4)",4,"Very informative session"
"Machine Learning in Excel","First Regression in Excel",3,"Video should have zoomed in on Excel sheet in order to display better what the instructor was working on. "
"Machine Learning in Python","Making predictions with the linear regression",5,Good
"Machine Learning in Python","Heatmaps using Seaborn",5,"Very good useful material and easy to follow up"
"Machine Learning in Python","Heatmaps using Seaborn",5,"
"
"Machine Learning in Python","Making predictions with the linear regression",5,good
"Machine Learning in Python","Making predictions with the linear regression",5,"The method of explaining the topic with animation, simple words, photos/diagrams/clipart is just fantastic. I wish all of my classes could be this format"
"Machine Learning in Python","Heatmaps using Seaborn",5,"The Machine Learning In Python course is an awesome resource for my ESG and Sustainability in Project Management. The learnings that I obtained from creating Heat Map using Seaborn has been most helpful amongst others. Highly recommended!"
"Machine Learning in Python","Heatmaps using Seaborn",5,"A very nice course to introduce concepts of ML"
"Machine Learning in Python","Making predictions with the linear regression",5,"Some times a little bit fast!"
"Machine Learning in Python","Making predictions with the linear regression",5,"100% wonderful!!!!!!.................."
"Machine Learning in Python","Making predictions with the linear regression",5,"excellent "
"Machine Learning in Python","Making predictions with the linear regression",5,"Great course."
"Machine Learning in Python","Making predictions with the linear regression",5,informative
"Machine Learning in Python","Heatmaps using Seaborn",5,"Rich and intuitive content. Well explained"
"Machine Learning in Python","Making predictions with the linear regression",5,"its too good i really rank it 5000 stars"
"Machine Learning in Python","Heatmaps using Seaborn",5,good
"Machine Learning in Python","Heatmaps using Seaborn",5,good..
"Machine Learning in Python","Heatmaps using Seaborn",5,"Fantastic course. Really informative."
"Machine Learning in Python","Heatmaps using Seaborn",5,"Very nice really. The same level of clarity I found in Data Science Bootcamp by same author."
"Machine Learning in Python","Heatmaps using Seaborn",5,"Absolutely enjoyable! All the concepts are very well explained and the superb graphics help a lot."
"Machine Learning in Python","Making predictions with the linear regression",5,
"Machine Learning in Python","Making predictions with the linear regression",5,"I love this."
"Machine Learning in Python","Heatmaps using Seaborn",5,"That is great course "
"Machine Learning in Python","Making predictions with the linear regression",5,great
"Machine Learning in Python","Heatmaps using Seaborn",5,"The teacher is awesome! The best in the platform in my opinion. And the practical examples are very well designed and explained."
"Machine Learning in Python","Making predictions with the linear regression",5,good
"Machine Learning in Python","Making predictions with the linear regression",5,great
"Machine Learning in Python","Making predictions with the linear regression",5,Excellent
"Machine Learning in Python","Making predictions with the linear regression",5,"4 ⭐⭐⭐⭐"
"Machine Learning in Python","Making predictions with the linear regression",5,*****
"Machine Learning in Python","Making predictions with the linear regression",5,"EXCELLENT COURSE"
"Machine Learning in Python","Making predictions with the linear regression",5,"Excellent courses
"
"Machine Learning in Python","Making predictions with the linear regression",5,
"Machine Learning in Python","Making predictions with the linear regression",5,"Great telling and understanding speaking"
"Machine Learning in Python","Making predictions with the linear regression",5,"I enjoy it"
"Machine Learning in Python","Making predictions with the linear regression",5,"Very practical, concepts well explained"
"Machine Learning in Python","Making predictions with the linear regression",5,"Excellent "
"Machine Learning in Python","Making predictions with the linear regression",5,EXCELLENT
"Machine Learning in Python","Heatmaps using Seaborn",5,
"Machine Learning in Python","Making predictions with the linear regression",5,"It has been great so far"
"Machine Learning in Python","Making predictions with the linear regression",5,"This course is great for me!!"
"Machine Learning in Python","Making predictions with the linear regression",5,"very good"
"Machine Learning in Python","Making predictions with the linear regression",5,"thanks a lot"
"Machine Learning in Python","Making predictions with the linear regression",5,"thank u of this course"
"Machine Learning in Python","Heatmaps using Seaborn",5,"Another course in the Data Science Career Path that I really enjoyed! Using all the theoretical aspects of data science and seeing them in practice was great. Everything was well explained and I am a big fan of the Jupyter notebooks with commentaries that I can use anytime I need a refresher."
"Machine Learning in Python","Making predictions with the linear regression",5,"Great Experience "
"Machine Learning in Python","Making predictions with the linear regression",5,"thanks for your explaining way"
"Machine Learning in Python","Making predictions with the linear regression",5,"Excellent course"
"Machine Learning in Python","Making predictions with the linear regression",5,"Excellent, exceeded my expectations!"
"Machine Learning in Python","Making predictions with the linear regression",5,"Excellent "
"Machine Learning in Python","Making predictions with the linear regression",5,Great
"Machine Learning in Python","Making predictions with the linear regression",5,"im soo happy for is course,  is too much experience "
"Machine Learning in Python","Making predictions with the linear regression",5,"Great course, Examples are good"
"Machine Learning in Python","Making predictions with the linear regression",5,"very good. I like the quizzes towards the end and the fact the instructor takes time to do practicals in python"
"Machine Learning in Python","Making predictions with the linear regression",5,Great
"Machine Learning in Python","Making predictions with the linear regression",5,"I am learning a great deal on how to interpret the  data summary table and how it gives insight into data pre-processing that may be required."
"Machine Learning in Python","Making predictions with the linear regression",5,"It's great!
Thank you very much!"
"Machine Learning in Python","Heatmaps using Seaborn",5,"Not too bad"
"Machine Learning in Python","Making predictions with the linear regression",5,Great
"Machine Learning in Python","Heatmaps using Seaborn",5,"pretty good, though I was hoping for other topics like support vector machines and stuff"
"Machine Learning in Python","Making predictions with the linear regression",5,"On to the point explanation"
"Machine Learning in Python","Making predictions with the linear regression",5,"Extremely Good "
"Machine Learning in Python","Heatmaps using Seaborn",5,"understable 
"
"Machine Learning in Python","Making predictions with the linear regression",5,"Very good course so far!"
"Machine Learning in Python","Heatmaps using Seaborn",5,"Very good course for python and ML.  Good coverage of the material, well explained and kept me interested.  Very good instructor, THANKS!!"
"Machine Learning in Python","Making predictions with the linear regression",5,"Very informative, altough it was not that easy for me because I am Dutch in origin."
"Machine Learning in Python","Making predictions with the linear regression",5,Good
